VERSI,SEKSYEN,MSIC 2025,MALAY DESCRIPTION FOR MSIC 2025,ENGLISH DESCRIPTION FOR MSIC 2025,SEKSYEN,MSIC 2008,MALAY DESCRIPTION FOR MSIC 2008,ENGLISH DESCRIPTION FOR MSIC 2008
2025,C,26400,Pembuatan peralatan elektronik pengguna,Manufacture of consumer electronics,C,26400,Pembuatan elektronik pengguna,Manufacture of consumer electronics
2025,C,26511,"Pembuatan kelengkapan mengukur, menguji, memandu arah dan kawalan","Manufacture of measuring, testing, navigating and control equipment",C,26511,"Pembuatan kelengkapan mengukur, menguji, memandu arah dan kawalan","Manufacture of measuring, testing, navigating and control equipment (a) manufacture of aircraft engine instruments <br> (b) manufacture of automotive emissions testing equipment <br> (c ) manufacture of meteorological instrument <br> (d) manufacture of physical properties testing and inspection equipment <br> (e) manufacture of polygraph machine <br> (f) manufacture of instrument for measuring and testing electricity and electrical signal (including for telecommunication) <br> (g) manufacture of radiation detection and monitoring instrument <br> (h) manufacture of surveying instrument <br> (i) manufacture of thermometer liquid-in-glass and bimetal type (except medical) <br> (j) manufacture of humudistat <br> (k) manufacture of hydronic limit controls <br> (l) manufacture of flame and burner control <br> (m) manufacture of spectrometers <br> (n) manufacture of pneumatics gauges <br> (o) manufacture of consumption meters (e.g water, gas) <br> (p) manufacture of flow meters and counting devices <br> (q) manufacture of tally counter <br> (r) manufacture of mine detector, pulse (signal) generators, metal detectors <br> (s) manufacture of search, detection, navigation, aeronautical and nautical equipment, including sonobuoys <br> (t) manufacture of enviromental control and automatic control for appliances"
2025,C,26512,Pembuatan kelengkapan kawalan proses perindustrian,Manufacture of industrial process control equipment,C,26512,Pembuatan kelengkapan kawalan proses perindustrian,"Manufacture of industrial process control equipment manufacturing (a) manufacture of measuring and recording equipment (e.g. flight recorder) <br> (b) manufacture of motion detectors <br>(c ) manufacture of laboratory analytical instrument (e.g. bloods analysis equipment ) <br> (d) manufacture of laboratory type distilling appartus, laboratory centrifuges, laboratory ultrasonic cleaning machinery <br> (e) manufacture of laboratory scale, balances, incubator and miscellaneous laboratory apparatus for measuring, testing etc. <br> (f) manufacture of other measuring and controlling devices,such as radiation dtection, equipment, polygraph machines, thermometers (except bimetal medical type), meteorological instrument"
2025,C,26520,Pembuatan jam tangan dan jam dan alat ganti,Manufacture of watches and clocks and parts,C,26520,Pembuatan jam tangan dan jam dan bahagiannya,Manufacture of watches and clocks and parts
2025,C,26600,"Pembuatan penyinaran, peralatan perubatan elektro dan elektroterapeutik","Manufacture of irradiation, electro medical and electrotherapeutic equipment",C,26600,"Pembuatan peralatan penyinaran, perubatan elektro dan elektroterapeutik","Manufacture of irradiation, electro medical and electrotherapeutic equipment (a) manufacture of irradiation apparatus and tubes <br> (b) manufacture of X-ray equipment <br>(c ) manufacture of CT scanner <br>(d) manufacture of PET scanner <br>(e) manufacture of MRI equipment <br>(f) manufacture of medical laser equipment <br>(g) manufacture of medical endoscopic equipment <br>(h) manufacture of foods nad milk irradiation equipment <br>(i) manufacture of medical ultrasound equipment <br>(j) manufacture of electrocardiographs <br>(k) manufacture of pacemakers <br>(l) manufacture of hearing aids <br>(m) manufacture of other irradiation equipment, electro medical and electrotherapeutic equipment n.e.c"
2025,C,26701,Pembuatan peralatan dan kelengkapan optikal,Manufacture of optical instruments and equipment,C,26701,Pembuatan instrumen dan kelengkapan optikal,"Manufacture of optical instruments and equipment (a) manufacture of optical machinist's precision tools <br>(b) manufacture of optical mirrors <br> (c ) manufacture of optical gun sighting, optical positioning equipment <br> (d) manufacture of magnifying instruments, optical comparators <br> (e) manufacture of optical measuring and checking devices and instrument: fire control equipment , photographic light meters <br>(f) manufacture of laser assemblies <br>(g) manufacture of lenses, optical microscopes, binoculars and telescopes <br>(h) manufacture of other optical instrument and equipment n.e.c"
2025,C,26702,Pembuatan peralatan fotografi,Manufacture of photographic equipment,C,26702,Pembuatan peralatan fotografi,Manufacture of photographic equipment (a) manufacture of film cameras and digital cameras <br> (b) manufacture of motion picture and slides projectors <br> (c ) manufacture of overhead transparency projectors <br> (d) manufacture of other photographic equipment n.e.c
2025,C,26800,Pembuatan media rakaman magnetik dan optik,Manufacture of magnetic and optical recording media,C,26800,Pembuatan media rakaman magnetik dan optikal,Manufacture of magnetic and optical recording media
2025,C,27101,"Pembuatan motor elektrik, penjana dan transformer","Manufacture of electric motors, generators and transformers",C,27101,"Pembuatan motor elektrik, penjana dan transformer","Manufacture of electric motors, generators and transformers (a) manufacture of distribution transformers, electric <br> (b) manufacture of arc-welding transformers <br> (c ) manufacture of flourescent ballasts (e.g transformer) <br> (d) manufacture of substations transformer for electric power distribution <br> (e) manufacture of electrical motors (except internal combustion engine starting motors) <br> (f) manufacture of power generators (except battery, charging alternators for internal combustion engines) <br> (g) manufacture of motor generators sets (except turbine generators set units) <br> (h) manufacture of prime mover generators sets"
2025,C,27102,Pembuatan perkakasan pengagihan dan pengawalan elektrik,Manufacture of electricity distribution and control apparatus,C,27102,Pembuatan perkakasan pengagihan dan pengawalan elektrik,"Manufacture of electricity distribution and control apparatus (a) manufacture of transmission and distribution voltage regulators <br>(b) manufacture of power circuit breakers <br>(c ) manufacture of control panel for electric power distribution <br>(d) manufacture of electrical relays <br>(e) manufacture of duct for electrical switchboard apparatus <br>(f) manufacture of electric fuses <br>(g) manufactured of power switching equipment <br>(h) manufacture of electric power switches (except push button, snap, solenoid, tumbler) <br> (i) rewinding of armatures on a factory basis"
2025,C,27200,Pembuatan bateri dan akumulator,Manufacture of batteries and accumulators,C,27200,Pembuatan bateri dan akumulator,"Manufacture of batteries and accumulators (a) manufacture of non-rechargeable and rechargeable batteries <br> (b) manufacture of primary cells and primary batteries (e.g cells containing manganese dioxide, mercuric dioxide, silver oxide, etc) <br> (c ) manufacture of electric accumulators, including parts thereof (e.g. separators, containers, covers) <br> (d) manufacture of lead acid batteries <br> (e) manufacture of NiCad batteries <br> (f) manufacture of lithium batteries <br> (g) manufacture of dry cell batteries <br> (h) manufacture of wet cell batteries <br> (i) manufacture of other types of batteries and accumulators n.e.c"
2025,C,27310,Pembuatan kabel gentian optik,Manufacture of fibre optic cables,C,27310,Pembuatan kabel gentian optikal,Manufacture of fibre optic cables
2025,C,27320,Pembuatan wayar dan kabel elektronik dan elektrik lain,Manufacture of other electronic and electric wires and cables,C,27320,Pembuatan wayar dan kabel elektronik dan elektrik lain,Manufacture of other electronic and electric wires and cables
2025,C,27330,Pembuatan alatan pendawaian pembawa dan bukan pembawa arus untuk litar elektrik (tanpa mengira jenis bahan),Manufacture of current-carrying and non current- carrying wiring devices for electrical circuits regardless of material,C,27330,Pembuatan alatan pendawaian pembawa dan bukan pembawa arus untuk litar elektrik (tanpa mengira jenis bahan),Manufacture of current-carrying and non current-carrying wiring devices for electrical circuits regardless of material
2025,C,27400,Pembuatan kelengkapan pencahayaan elektrik,Manufacture of electric lighting equipment,C,27400,Pembuatan kelengkapan pencahayaan elektrik,Manufacture of electric lighting equipment
2025,C,27500,Pembuatan perkakasan domestik,Manufacture of domestic appliances,C,27500,Pembuatan perkakasan domestik,Manufacture of domestic appliances
2025,C,27900,"Pembuatan pelbagai kelengkapan elektrikal selain daripada motor, penjana dan transformer, bateri dan akumulator, wayar dan alatan pendawaian, kelengkapan pencahayaan atau perkakasan domestik","Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances",C,27900,"Pembuatan pelbagai kelengkapan elektrik selain daripada motor, penjana dan transformer, bateri dan akumulator, wayar dan alatan pendawaian, kelengkapan pencahayaan atau perkakasan domestik","Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances (a) manufacture of battery charges, solid-state <br> (b) manufacture of door opening and closing devices, electrical <br> (c ) manufacture of electrical bells <br> (d) manufacture of extension cords made from purchased insulated wire <br> (e) manufacture of ultrasonic cleaning machines (except laboratory and dental) <br> (f) manufacture of solid state inverters,rectifying apparatus, fuel cells, regulated and unregulated power supplies <br> (g) manufacture of uninterruptibles power supplies <br> (h) manufacture of surge suppressors (except for distribution level voltage) <br> (i) manufacture of appliances cords, extension cords, and other electrical cords sets with insulated wire and connectors <br> (j) manufacture of carbon and graphite electrodes, contacts and other electrical carbon and graphite product <br> (k) manufacture of particle accelarators <br> (l) manufacture of electrical capacitors, resistors, condensers and similars components <br> (m) manufacture of electromagnet <br> (n) manufacture of sirens <br> (o) manufacture of electronic scoreboards <br> (p) manufacture of electrical signs <br> (q) manufacture of electrical signalling equipment such as traffic light and pedestrian signalling equipment <br> (r) manufacture of electrical insulators (except glass or porcelain), base metal conduit and fittings <br> (s) manufacture of electrical insulators equipment and components of internal combustion engines <br> (t) manufacture of electrical welding and soldering equipment, including hand-held soldering irons, soldering guns <br>(u) manufacture of tanning beds <br> (v) manufacture of other electricals equipment n.e.c"
2025,C,28110,"Pembuatan enjin dan turbin, kecuali enjin pesawat, kenderaan dan kenderaan beroda dua","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",C,28110,"Pembuatan enjin dan turbin, kecuali enjin pesawat, kenderaan dan sikal","Manufacture of engines and turbines, except aircraft, vehicle and cycle engines"
2025,C,28120,Pembuatan kelengkapan kuasa bendalir,Manufacture of fluid power equipment,C,28120,Pembuatan alat-alat kuasa bendalir,Manufacture of fluid power equipment
